device_name,attribute,unit,bmad_ele_name,bmad_factor,bmad_attribute,example_value
YCOR:LI24:603,BDES,YC24603,-1/10.0,bl_kick,0
XCOR:LI24:702,BDES,XC24702,-1/10.0,bl_kick,0
YCOR:LI24:703,BDES,YC24703,-1/10.0,bl_kick,0
XCOR:LI24:900,BDES,XC24900,-1/10.0,bl_kick,0
YCOR:LI24:900,BDES,YC24900,-1/10.0,bl_kick,0
XCOR:LI25:202,BDES,XC25202,-1/10.0,bl_kick,0
YCOR:LI25:203,BDES,YC25203,-1/10.0,bl_kick,0
XCOR:LI25:302,BDES,XC25302,-1/10.0,bl_kick,0
YCOR:LI25:303,BDES,YC25303,-1/10.0,bl_kick,0
XCOR:LI25:402,BDES,XC25402,-1/10.0,bl_kick,0
YCOR:LI25:403,BDES,YC25403,-1/10.0,bl_kick,0
XCOR:LI25:502,BDES,XC25502,-1/10.0,bl_kick,0
YCOR:LI25:503,BDES,YC25503,-1/10.0,bl_kick,0
XCOR:LI25:602,BDES,XC25602,-1/10.0,bl_kick,0
YCOR:LI25:603,BDES,YC25603,-1/10.0,bl_kick,0
XCOR:LI25:702,BDES,XC25702,-1/10.0,bl_kick,0
YCOR:LI25:703,BDES,YC25703,-1/10.0,bl_kick,0
XCOR:LI25:802,BDES,XC25802,-1/10.0,bl_kick,0
YCOR:LI25:803,BDES,YC25803,-1/10.0,bl_kick,0
XCOR:LI25:900,BDES,XC25900,-1/10.0,bl_kick,0
YCOR:LI25:900,BDES,YC25900,-1/10.0,bl_kick,0
XCOR:LI26:202,BDES,XC26202,-1/10.0,bl_kick,0
YCOR:LI26:203,BDES,YC26203,-1/10.0,bl_kick,0
XCOR:LI26:302,BDES,XC26302,-1/10.0,bl_kick,0
YCOR:LI26:303,BDES,YC26303,-1/10.0,bl_kick,0
XCOR:LI26:402,BDES,XC26402,-1/10.0,bl_kick,0
YCOR:LI26:403,BDES,YC26403,-1/10.0,bl_kick,0
XCOR:LI26:502,BDES,XC26502,-1/10.0,bl_kick,0
YCOR:LI26:503,BDES,YC26503,-1/10.0,bl_kick,0
XCOR:LI26:602,BDES,XC26602,-1/10.0,bl_kick,0
YCOR:LI26:603,BDES,YC26603,-1/10.0,bl_kick,0
XCOR:LI26:702,BDES,XC26702,-1/10.0,bl_kick,0
YCOR:LI26:703,BDES,YC26703,-1/10.0,bl_kick,0
XCOR:LI26:802,BDES,XC26802,-1/10.0,bl_kick,0
YCOR:LI26:803,BDES,YC26803,-1/10.0,bl_kick,0
XCOR:LI26:900,BDES,XC26900,-1/10.0,bl_kick,0
YCOR:LI26:900,BDES,YC26900,-1/10.0,bl_kick,0
XCOR:LI27:202,BDES,XC27202,-1/10.0,bl_kick,0
YCOR:LI27:203,BDES,YC27203,-1/10.0,bl_kick,0
XCOR:LI27:302,BDES,XC27302,-1/10.0,bl_kick,0
YCOR:LI27:303,BDES,YC27303,-1/10.0,bl_kick,0
XCOR:LI27:402,BDES,XC27402,-1/10.0,bl_kick,0
YCOR:LI27:403,BDES,YC27403,-1/10.0,bl_kick,0
XCOR:LI27:502,BDES,XC27502,-1/10.0,bl_kick,0
YCOR:LI27:503,BDES,YC27503,-1/10.0,bl_kick,0
XCOR:LI27:602,BDES,XC27602,-1/10.0,bl_kick,0
YCOR:LI27:603,BDES,YC27603,-1/10.0,bl_kick,0
XCOR:LI27:702,BDES,XC27702,-1/10.0,bl_kick,0
YCOR:LI27:703,BDES,YC27703,-1/10.0,bl_kick,0
XCOR:LI27:802,BDES,XC27802,-1/10.0,bl_kick,0
YCOR:LI27:803,BDES,YC27803,-1/10.0,bl_kick,0
XCOR:LI27:900,BDES,XC27900,-1/10.0,bl_kick,0
YCOR:LI27:900,BDES,YC27900,-1/10.0,bl_kick,0
XCOR:LI28:202,BDES,XC28202,-1/10.0,bl_kick,0
YCOR:LI28:203,BDES,YC28203,-1/10.0,bl_kick,0
XCOR:LI28:302,BDES,XC28302,-1/10.0,bl_kick,0
YCOR:LI28:303,BDES,YC28303,-1/10.0,bl_kick,0
XCOR:LI28:402,BDES,XC28402,-1/10.0,bl_kick,0
YCOR:LI28:403,BDES,YC28403,-1/10.0,bl_kick,0
XCOR:LI28:502,BDES,XC28502,-1/10.0,bl_kick,0
YCOR:LI28:503,BDES,YC28503,-1/10.0,bl_kick,0
XCOR:LI28:602,BDES,XC28602,-1/10.0,bl_kick,0
YCOR:LI28:603,BDES,YC28603,-1/10.0,bl_kick,0
XCOR:LI28:702,BDES,XC28702,-1/10.0,bl_kick,0
YCOR:LI28:703,BDES,YC28703,-1/10.0,bl_kick,0
XCOR:LI28:802,BDES,XC28802,-1/10.0,bl_kick,0
YCOR:LI28:803,BDES,YC28803,-1/10.0,bl_kick,0
XCOR:LI28:900,BDES,XC28900,-1/10.0,bl_kick,0
YCOR:LI28:900,BDES,YC28900,-1/10.0,bl_kick,0
XCOR:LI29:202,BDES,XC29202,-1/10.0,bl_kick,0
YCOR:LI29:203,BDES,YC29203,-1/10.0,bl_kick,0
XCOR:LI29:302,BDES,XC29302,-1/10.0,bl_kick,0
YCOR:LI29:303,BDES,YC29303,-1/10.0,bl_kick,0
XCOR:LI29:402,BDES,XC29402,-1/10.0,bl_kick,0
YCOR:LI29:403,BDES,YC29403,-1/10.0,bl_kick,0
XCOR:LI29:502,BDES,XC29502,-1/10.0,bl_kick,0
YCOR:LI29:503,BDES,YC29503,-1/10.0,bl_kick,0
XCOR:LI29:602,BDES,XC29602,-1/10.0,bl_kick,0
YCOR:LI29:603,BDES,YC29603,-1/10.0,bl_kick,0
XCOR:LI29:702,BDES,XC29702,-1/10.0,bl_kick,0
YCOR:LI29:703,BDES,YC29703,-1/10.0,bl_kick,0
XCOR:LI29:802,BDES,XC29802,-1/10.0,bl_kick,0
YCOR:LI29:803,BDES,YC29803,-1/10.0,bl_kick,0
XCOR:LI29:900,BDES,XC29900,-1/10.0,bl_kick,0
YCOR:LI29:900,BDES,YC29900,-1/10.0,bl_kick,0
XCOR:LI30:202,BDES,XC30202,-1/10.0,bl_kick,0
YCOR:LI30:203,BDES,YC30203,-1/10.0,bl_kick,0
XCOR:LI30:302,BDES,XC30302,-1/10.0,bl_kick,0
YCOR:LI30:303,BDES,YC30303,-1/10.0,bl_kick,0
XCOR:LI30:402,BDES,XC30402,-1/10.0,bl_kick,0
YCOR:LI30:403,BDES,YC30403,-1/10.0,bl_kick,0
XCOR:LI30:502,BDES,XC30502,-1/10.0,bl_kick,0
YCOR:LI30:503,BDES,YC30503,-1/10.0,bl_kick,0
XCOR:LI30:602,BDES,XC30602,-1/10.0,bl_kick,0
YCOR:LI30:603,BDES,YC30603,-1/10.0,bl_kick,0
XCOR:LI30:702,BDES,XC30702,-1/10.0,bl_kick,0
YCOR:LI30:703,BDES,YC30703,-1/10.0,bl_kick,0
XCOR:LI30:802,BDES,XC30802,-1/10.0,bl_kick,0
YCOR:LI30:803,BDES,YC30803,-1/10.0,bl_kick,0
YCOR:LI30:900,BDES,YC30900,-1/10.0,bl_kick,0
XCOR:LI30:900,BDES,XC30900,-1/10.0,bl_kick,0
YCOR:CLTH:133,BDES,YCBSYQ1,-1/10.0,bl_kick,0
XCOR:CLTH:168,BDES,XCBSYQ2,-1/10.0,bl_kick,0
XCOR:BSYH:452,BDES,XCBSYQ3,-1/10.0,bl_kick,0
YCOR:BSYH:461,BDES,YCBSYQ4,-1/10.0,bl_kick,0
XCOR:BSYH:485,BDES,XCAPM2,-1/10.0,bl_kick,0
YCOR:BSYH:485,BDES,YCAPM2,-1/10.0,bl_kick,0
XCOR:BSYH:642,BDES,XCBSYQ5,-1/10.0,bl_kick,0
YCOR:BSYH:739,BDES,YCBSYQ6,-1/10.0,bl_kick,0
XCOR:BSYH:900,BDES,XCA0,-1/10.0,bl_kick,0
YCOR:BSYH:901,BDES,YCA0,-1/10.0,bl_kick,0
YCOR:LTUH:105,BDES,YCVM1,-1/10.0,bl_kick,0
XCOR:LTUH:115,BDES,XCVM2,-1/10.0,bl_kick,0
YCOR:LTUH:133,BDES,YCVB1,-1/10.0,bl_kick,0
XCOR:LTUH:144,BDES,XCVB2,-1/10.0,bl_kick,0
YCOR:LTUH:171,BDES,YCVB3,-1/10.0,bl_kick,0
XCOR:LTUH:178,BDES,XCVM3,-1/10.0,bl_kick,0
YCOR:LTUH:185,BDES,YCVM4,-1/10.0,bl_kick,0
XCOR:LTUH:248,BDES,XCDL1,-1/10.0,bl_kick,0
YCOR:LTUH:253,BDES,YCDL1,-1/10.0,bl_kick,0
YCOR:LTUH:256,BDES,YCWIGH,-1/10.0,bl_kick,0
XCOR:LTUH:288,BDES,XCQT12,-1/10.0,bl_kick,0
YCOR:LTUH:293,BDES,YCQT12,-1/10.0,bl_kick,0
XCOR:LTUH:348,BDES,XCDL2,-1/10.0,bl_kick,0
YCOR:LTUH:353,BDES,YCDL2,-1/10.0,bl_kick,0
YCOR:LTUH:383,BDES,YCQT21,-1/10.0,bl_kick,0
XCOR:LTUH:388,BDES,XCQT22,-1/10.0,bl_kick,0
XCOR:LTUH:448,BDES,XCDL3,-1/10.0,bl_kick,0
YCOR:LTUH:453,BDES,YCDL3,-1/10.0,bl_kick,0
XCOR:LTUH:488,BDES,XCQT32,-1/10.0,bl_kick,0
YCOR:LTUH:493,BDES,YCQT32,-1/10.0,bl_kick,0
XCOR:LTUH:558,BDES,XCDL4,-1/10.0,bl_kick,0
YCOR:LTUH:563,BDES,YCDL4,-1/10.0,bl_kick,0
XCOR:LTUH:588,BDES,XCQT42,-1/10.0,bl_kick,0
YCOR:LTUH:593,BDES,YCQT42,-1/10.0,bl_kick,0
YCOR:LTUH:611,BDES,YCEM1,-1/10.0,bl_kick,0
XCOR:LTUH:642,BDES,XCEM2,-1/10.0,bl_kick,0
YCOR:LTUH:657,BDES,YCEM3,-1/10.0,bl_kick,0
XCOR:LTUH:678,BDES,XCEM4,-1/10.0,bl_kick,0
XCOR:LTUH:718,BDES,XCE31,-1/10.0,bl_kick,0
YCOR:LTUH:727,BDES,YCE32,-1/10.0,bl_kick,0
XCOR:LTUH:738,BDES,XCE33,-1/10.0,bl_kick,0
YCOR:LTUH:747,BDES,YCE34,-1/10.0,bl_kick,0
XCOR:LTUH:758,BDES,XCE35,-1/10.0,bl_kick,0
YCOR:LTUH:767,BDES,YCE36,-1/10.0,bl_kick,0
XCOR:LTUH:818,BDES,XCUM1,-1/10.0,bl_kick,0
YCOR:LTUH:837,BDES,YCUM2,-1/10.0,bl_kick,0
XCOR:LTUH:858,BDES,XCUM3,-1/10.0,bl_kick,0
YCOR:LTUH:877,BDES,YCUM4,-1/10.0,bl_kick,0
XCOR:UNDH:1380,BDES,XCHX13,-1/10.0,bl_kick,0
YCOR:UNDH:1380,BDES,YCHX13,-1/10.0,bl_kick,0
XCOR:UNDH:1480,BDES,XCHX14,-1/10.0,bl_kick,0
YCOR:UNDH:1480,BDES,YCHX14,-1/10.0,bl_kick,0
XCOR:UNDH:1580,BDES,XCHX15,-1/10.0,bl_kick,0
YCOR:UNDH:1580,BDES,YCHX15,-1/10.0,bl_kick,0
XCOR:UNDH:1680,BDES,XCHX16,-1/10.0,bl_kick,0
YCOR:UNDH:1680,BDES,YCHX16,-1/10.0,bl_kick,0
XCOR:UNDH:1780,BDES,XCHX17,-1/10.0,bl_kick,0
YCOR:UNDH:1780,BDES,YCHX17,-1/10.0,bl_kick,0
XCOR:UNDH:1880,BDES,XCHX18,-1/10.0,bl_kick,0
YCOR:UNDH:1880,BDES,YCHX18,-1/10.0,bl_kick,0
XCOR:UNDH:1980,BDES,XCHX19,-1/10.0,bl_kick,0
YCOR:UNDH:1980,BDES,YCHX19,-1/10.0,bl_kick,0
XCOR:UNDH:2080,BDES,XCHX20,-1/10.0,bl_kick,0
YCOR:UNDH:2080,BDES,YCHX20,-1/10.0,bl_kick,0
XCOR:UNDH:2180,BDES,XCHX21,-1/10.0,bl_kick,0
YCOR:UNDH:2180,BDES,YCHX21,-1/10.0,bl_kick,0
XCOR:UNDH:2280,BDES,XCHX22,-1/10.0,bl_kick,0
YCOR:UNDH:2280,BDES,YCHX22,-1/10.0,bl_kick,0
XCOR:UNDH:2380,BDES,XCHX23,-1/10.0,bl_kick,0
YCOR:UNDH:2380,BDES,YCHX23,-1/10.0,bl_kick,0
XCOR:UNDH:2480,BDES,XCHX24,-1/10.0,bl_kick,0
YCOR:UNDH:2480,BDES,YCHX24,-1/10.0,bl_kick,0
XCOR:UNDH:2580,BDES,XCHX25,-1/10.0,bl_kick,0
YCOR:UNDH:2580,BDES,YCHX25,-1/10.0,bl_kick,0
XCOR:UNDH:2680,BDES,XCHX26,-1/10.0,bl_kick,0
YCOR:UNDH:2680,BDES,YCHX26,-1/10.0,bl_kick,0
XCOR:UNDH:2780,BDES,XCHX27,-1/10.0,bl_kick,0
YCOR:UNDH:2780,BDES,YCHX27,-1/10.0,bl_kick,0
XCOR:UNDH:2880,BDES,XCHX28,-1/10.0,bl_kick,0
YCOR:UNDH:2880,BDES,YCHX28,-1/10.0,bl_kick,0
XCOR:UNDH:2980,BDES,XCHX29,-1/10.0,bl_kick,0
YCOR:UNDH:2980,BDES,YCHX29,-1/10.0,bl_kick,0
XCOR:UNDH:3080,BDES,XCHX30,-1/10.0,bl_kick,0
YCOR:UNDH:3080,BDES,YCHX30,-1/10.0,bl_kick,0
XCOR:UNDH:3180,BDES,XCHX31,-1/10.0,bl_kick,0
YCOR:UNDH:3180,BDES,YCHX31,-1/10.0,bl_kick,0
XCOR:UNDH:3280,BDES,XCHX32,-1/10.0,bl_kick,0
YCOR:UNDH:3280,BDES,YCHX32,-1/10.0,bl_kick,0
XCOR:UNDH:3380,BDES,XCHX33,-1/10.0,bl_kick,0
YCOR:UNDH:3380,BDES,YCHX33,-1/10.0,bl_kick,0
XCOR:UNDH:3480,BDES,XCHX34,-1/10.0,bl_kick,0
YCOR:UNDH:3480,BDES,YCHX34,-1/10.0,bl_kick,0
XCOR:UNDH:3580,BDES,XCHX35,-1/10.0,bl_kick,0
YCOR:UNDH:3580,BDES,YCHX35,-1/10.0,bl_kick,0
XCOR:UNDH:3680,BDES,XCHX36,-1/10.0,bl_kick,0
YCOR:UNDH:3680,BDES,YCHX36,-1/10.0,bl_kick,0
XCOR:UNDH:3780,BDES,XCHX37,-1/10.0,bl_kick,0
YCOR:UNDH:3780,BDES,YCHX37,-1/10.0,bl_kick,0
XCOR:UNDH:3880,BDES,XCHX38,-1/10.0,bl_kick,0
YCOR:UNDH:3880,BDES,YCHX38,-1/10.0,bl_kick,0
XCOR:UNDH:3980,BDES,XCHX39,-1/10.0,bl_kick,0
YCOR:UNDH:3980,BDES,YCHX39,-1/10.0,bl_kick,0
XCOR:UNDH:4080,BDES,XCHX40,-1/10.0,bl_kick,0
YCOR:UNDH:4080,BDES,YCHX40,-1/10.0,bl_kick,0
XCOR:UNDH:4180,BDES,XCHX41,-1/10.0,bl_kick,0
YCOR:UNDH:4180,BDES,YCHX41,-1/10.0,bl_kick,0
XCOR:UNDH:4280,BDES,XCHX42,-1/10.0,bl_kick,0
YCOR:UNDH:4280,BDES,YCHX42,-1/10.0,bl_kick,0
XCOR:UNDH:4380,BDES,XCHX43,-1/10.0,bl_kick,0
YCOR:UNDH:4380,BDES,YCHX43,-1/10.0,bl_kick,0
XCOR:UNDH:4480,BDES,XCHX44,-1/10.0,bl_kick,0
YCOR:UNDH:4480,BDES,YCHX44,-1/10.0,bl_kick,0
XCOR:UNDH:4580,BDES,XCHX45,-1/10.0,bl_kick,0
YCOR:UNDH:4580,BDES,YCHX45,-1/10.0,bl_kick,0
XCOR:UNDH:4680,BDES,XCHX46,-1/10.0,bl_kick,0
YCOR:UNDH:4680,BDES,YCHX46,-1/10.0,bl_kick,0
YCOR:DMPH:201,BDES,YCUE1,-1/10.0,bl_kick,0
XCOR:DMPH:298,BDES,XCUE2,-1/10.0,bl_kick,0
YCOR:DMPH:391,BDES,YCD3,-1/10.0,bl_kick,0
XCOR:DMPH:392,BDES,XCD3,-1/10.0,bl_kick,0
YCOR:DMPH:440,BDES,YCDD,-1/10.0,bl_kick,0
XCOR:DMPH:602,BDES,XCDD,-1/10.0,bl_kick,0
