device_name,attribute,unit,bmad_ele_name,bmad_factor,bmad_attribute,example_value
QUAD:LI24:713,BDES,kG,QM21,-1/(10.0*0.46),b1_gradient,0
QUAD:LI24:740,BDES,kG,CQ21,-1/(10.0*0.108),b1_gradient,0
QUAD:LI24:860,BDES,kG,CQ22,-1/(10.0*0.108),b1_gradient,0
QUAD:LI24:892,BDES,kG,QM22,-1/(10.0*0.46),b1_gradient,0
QUAD:LI24:901,BDES,kG,Q24901A,-1/(10.0*0.106),b1_gradient,0
QUAD:LI24:902,BDES,kG,Q24901B,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:201,BDES,kG,Q25201,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:301,BDES,kG,Q25301,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:401,BDES,kG,Q25401,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:501,BDES,kG,Q25501,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:601,BDES,kG,Q25601,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:701,BDES,kG,Q25701,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:801,BDES,kG,Q25801,-1/(10.0*0.106),b1_gradient,0
QUAD:LI25:901,BDES,kG,Q25901,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:201,BDES,kG,Q26201,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:301,BDES,kG,Q26301,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:401,BDES,kG,Q26401,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:501,BDES,kG,Q26501,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:601,BDES,kG,Q26601,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:701,BDES,kG,Q26701,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:801,BDES,kG,Q26801,-1/(10.0*0.106),b1_gradient,0
QUAD:LI26:901,BDES,kG,Q26901,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:201,BDES,kG,Q27201,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:301,BDES,kG,Q27301,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:401,BDES,kG,Q27401,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:501,BDES,kG,Q27501,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:601,BDES,kG,Q27601,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:701,BDES,kG,Q27701,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:801,BDES,kG,Q27801,-1/(10.0*0.106),b1_gradient,0
QUAD:LI27:901,BDES,kG,Q27901,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:201,BDES,kG,Q28201,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:301,BDES,kG,Q28301,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:401,BDES,kG,Q28401,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:501,BDES,kG,Q28501,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:601,BDES,kG,Q28601,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:701,BDES,kG,Q28701,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:801,BDES,kG,Q28801,-1/(10.0*0.106),b1_gradient,0
QUAD:LI28:901,BDES,kG,Q28901,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:201,BDES,kG,Q29201,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:301,BDES,kG,Q29301,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:401,BDES,kG,Q29401,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:501,BDES,kG,Q29501,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:601,BDES,kG,Q29601,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:701,BDES,kG,Q29701,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:801,BDES,kG,Q29801,-1/(10.0*0.106),b1_gradient,0
QUAD:LI29:901,BDES,kG,Q29901,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:201,BDES,kG,Q30201,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:301,BDES,kG,Q30301,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:401,BDES,kG,Q30401,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:501,BDES,kG,Q30501,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:601,BDES,kG,Q30601,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:701,BDES,kG,Q30701,-1/(10.0*0.106),b1_gradient,0
QUAD:LI30:801,BDES,kG,Q30801,-1/(10.0*0.106),b1_gradient,0
QUAD:CLTH:140,BDES,kG,Q50Q1,-1/(10.0*0.264),b1_gradient,0
QUAD:CLTH:170,BDES,kG,Q50Q2,-1/(10.0*0.324),b1_gradient,0
QUAD:BSYH:445,BDES,kG,Q50Q3,-1/(10.0*0.286),b1_gradient,0
QUAD:BSYH:465,BDES,kG,Q4,-1/(10.0*0.46),b1_gradient,0
QUAD:BSYH:640,BDES,kG,Q5,-1/(10.0*0.46),b1_gradient,0
QUAD:BSYH:735,BDES,kG,Q6,-1/(10.0*0.46),b1_gradient,0
QUAD:BSYH:910,BDES,kG,QA0,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:110,BDES,kG,QVM1,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:120,BDES,kG,QVM2,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:130,BDES,kG,QVB1,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:150,BDES,kG,QVB2,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:170,BDES,kG,QVB3,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:180,BDES,kG,QVM3,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU0:190,BDES,kG,QVM4,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:250,BDES,kG,QDL31,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:285,BDES,kG,QT11,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:290,BDES,kG,QT12,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:295,BDES,kG,QT13,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:350,BDES,kG,QDL32,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:385,BDES,kG,QT21,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:390,BDES,kG,QT22,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:395,BDES,kG,QT23,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:440,BDES,kG,CQ31,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:450,BDES,kG,QDL33,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:460,BDES,kG,CQ32,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:485,BDES,kG,QT31,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:490,BDES,kG,QT32,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:495,BDES,kG,QT33,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:550,BDES,kG,QDL34,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:585,BDES,kG,QT41,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:590,BDES,kG,QT42,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:595,BDES,kG,QT43,-1/(10.0*0.46),b1_gradient,0
QUAD:LTU1:620,BDES,kG,QEM1,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:640,BDES,kG,QEM2,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:660,BDES,kG,QEM3,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:665,BDES,kG,QEM3V,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:680,BDES,kG,QEM4,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:720,BDES,kG,QE31,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:730,BDES,kG,QE32,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:740,BDES,kG,QE33,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:750,BDES,kG,QE34,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:760,BDES,kG,QE35,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:770,BDES,kG,QE36,-1/(10.0*0.108),b1_gradient,0
QUAD:LTU1:820,BDES,kG,QUM1,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:840,BDES,kG,QUM2,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:860,BDES,kG,QUM3,-1/(10.0*0.316),b1_gradient,0
QUAD:LTU1:880,BDES,kG,QUM4,-1/(10.0*0.316),b1_gradient,0
QUAD:UND1:180,BDES,kG,QU01,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:280,BDES,kG,QU02,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:380,BDES,kG,QU03,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:480,BDES,kG,QU04,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:580,BDES,kG,QU05,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:680,BDES,kG,QU06,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:780,BDES,kG,QU07,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:880,BDES,kG,QU08,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:980,BDES,kG,QU09,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1080,BDES,kG,QU10,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1180,BDES,kG,QU11,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1280,BDES,kG,QU12,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1380,BDES,kG,QU13,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1480,BDES,kG,QU14,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1580,BDES,kG,QU15,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1680,BDES,kG,QU16,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1780,BDES,kG,QU17,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1880,BDES,kG,QU18,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:1980,BDES,kG,QU19,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2080,BDES,kG,QU20,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2180,BDES,kG,QU21,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2280,BDES,kG,QU22,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2380,BDES,kG,QU23,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2480,BDES,kG,QU24,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2580,BDES,kG,QU25,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2680,BDES,kG,QU26,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2780,BDES,kG,QU27,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2880,BDES,kG,QU28,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:2980,BDES,kG,QU29,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:3080,BDES,kG,QU30,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:3180,BDES,kG,QU31,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:3280,BDES,kG,QU32,-1/(10.0*0.078),b1_gradient,0
QUAD:UND1:3380,BDES,kG,QU33,-1/(10.0*0.078),b1_gradient,0
QUAD:DMP1:300,BDES,kG,QUE1,-1/(10.0*0.55),b1_gradient,0
QUAD:DMP1:380,BDES,kG,QUE2,-1/(10.0*0.55),b1_gradient,0
QUAD:DMP1:500,BDES,kG,QDMP1,-1/(10.0*0.55),b1_gradient,0
QUAD:DMP1:600,BDES,kG,QDMP2,-1/(10.0*0.55),b1_gradient,0
